Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Education_Encoded,Marital_Divorced,Marital_Married,Marital_Other,Marital_Single,Marital_Together,Marital_Widowed,Channel_Catalog,Channel_None,Channel_Store,Channel_Web,Product_FishProducts,Product_Fruits,Product_GoldProds,Product_MeatProducts,Product_SweetProducts,Product_Wines,Customer_Activity_Level_Encoded,MntWines_log,MntFruits_log,MntMeatProducts_log,MntFishProducts_log,MntSweetProducts_log,MntGoldProds_log,NumDealsPurchases_log,NumWebPurchases_log,NumCatalogPurchases_log,Total_Spending_log,Total_Campaign_Acceptance_log,Avg_Spending_Per_Purchase_log
59354.0,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,0,74,4640,2,3,310,15,0,20.666666666666668,12,0.2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5.455321115357702,1.0986122886681098,3.9889840465642745,1.3862943611198906,1.791759469228055,2.70805020110221,1.3862943611198906,1.9459101490553132,0.6931471805599453,5.739792912179234,0.0,3.0757749812275277
17323.0,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,39,5041,0,2,46,5,0,9.2,9,0.2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.3862943611198906,2.70805020110221,2.8903717578961645,1.9459101490553132,0.6931471805599453,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,3.8501476017100584,0.0,2.322387720290225
82800.0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1,80,4996,0,1,1315,26,3,50.57692307692308,10,0.038461538461538464,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,6.914730892718563,3.1354942159291497,4.7535901911063645,4.0943445622221,4.23410650459726,3.828641396489095,0.6931471805599453,2.0794415416798357,1.9459101490553132,7.182352111885263,1.3862943611198906,3.9430743452601966
41850.0,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0,46,4966,2,4,96,9,0,10.666666666666666,11,0.3333333333333333,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.9889840465642745,1.791759469228055,2.995732273553991,1.0986122886681098,2.6390573296152584,1.6094379124341003,1.3862943611198906,1.3862943611198906,0.0,4.574710978503383,0.0,2.456735772821304
37760.0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,80,5081,0,2,317,13,0,24.384615384615383,11,0.15384615384615385,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4.442651256490317,1.791759469228055,3.6635616461296463,5.017279836814924,2.5649493574615367,3.367295829986474,1.0986122886681098,1.6094379124341003,0.6931471805599453,5.762051382780177,0.0,3.234143296998989
76995.0,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,77,4872,1,3,1782,26,1,68.53846153846153,16,0.07692307692307693,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.920671504248683,4.394449154672439,6.212606095751519,0.0,2.833213344056216,5.176149732573829,1.0986122886681098,2.4849066497880004,1.6094379124341003,7.48605261786314,0.6931471805599453,4.24188000293064
33812.0,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,41,5017,1,2,133,8,0,16.625,8,0.25,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.6094379124341003,2.8903717578961645,2.995732273553991,3.4339872044851463,3.2188758248682006,3.6888794541139363,1.0986122886681098,1.0986122886681098,0.6931471805599453,4.897839799950911,0.0,2.8693183486983322
37040.0,41,86,2,73,69,38,48,1,4,2,5,8,0,0,0,0,0,0,0,44,5104,0,2,316,12,0,26.333333333333332,12,0.08333333333333333,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.465908118654584,1.0986122886681098,4.30406509320417,4.248495242049359,3.6635616461296463,3.8918202981106265,0.6931471805599453,1.6094379124341003,1.0986122886681098,5.75890177387728,0.0,3.3081069585961433
2447.0,42,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,0,47,4953,1,3,1730,43,0,40.23255813953488,1,0.3488372093023256,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.6931471805599453,0.6931471805599453,7.453561871643373,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781,0.0,3.367295829986474,7.456454555176209,0.0,3.7192281903806452
58607.0,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,77,4967,1,3,972,17,1,57.1764705882353,10,0.17647058823529413,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.7661917146603505,0.0,4.465908118654584,0.0,0.0,2.995732273553991,1.3862943611198906,1.0986122886681098,1.3862943611198906,6.880384082186005,0.6931471805599453,4.063480987566496
65324.0,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,72,4583,1,3,544,20,0,27.2,10,0.15,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,5.953243334287785,0.0,4.634728988229636,3.091042453358316,3.4965075614664802,1.791759469228055,1.3862943611198906,1.9459101490553132,1.0986122886681098,6.300785794663244,0.0,3.339321977944068
40689.0,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,75,4882,1,3,444,20,0,22.2,15,0.35,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.602118820879701,1.3862943611198906,3.332204510175204,3.6888794541139363,1.9459101490553132,4.605170185988092,2.0794415416798357,2.0794415416798357,0.6931471805599453,6.09807428216624,0.0,3.1441522786722644
18589.0,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,57,4957,0,1,75,8,0,9.375,9,0.25,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.9459101490553132,1.6094379124341003,3.258096538021482,2.772588722239781,2.5649493574615367,2.6390573296152584,1.0986122886681098,1.0986122886681098,0.6931471805599453,4.330733340286331,0.0,2.339399066116762
53359.0,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0,0,50,4812,2,4,257,14,0,18.357142857142858,12,0.2857142857142857,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5.159055299214529,1.6094379124341003,3.4339872044851463,1.3862943611198906,1.9459101490553132,3.7376696182833684,1.6094379124341003,1.791759469228055,0.6931471805599453,5.552959584921617,0.0,2.963061491264442
51381.5,19,5,1,3,3,263,362,0,27,0,0,1,0,0,0,0,0,0,0,40,4908,1,2,637,27,0,23.59259259259259,28,0.0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1.791759469228055,0.6931471805599453,1.3862943611198906,1.3862943611198906,5.575949103146316,5.8944028342648505,0.0,3.332204510175204,0.0,6.45833828334479,0.0,3.202445283472105
38360.0,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0,0,0,0,0,37,4808,1,3,131,9,0,14.555555555555555,5,0.2222222222222222,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3.6109179126442243,1.0986122886681098,3.7612001156935624,3.044522437723423,3.091042453358316,2.3978952727983707,1.0986122886681098,1.0986122886681098,0.6931471805599453,4.882801922586371,0.0,2.7444178452730847
84618.0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,61,4633,0,2,1672,26,1,64.3076923076923,8,0.038461538461538464,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.529418838262226,4.61512051684126,6.687108607866515,3.091042453358316,4.204692619390966,0.0,0.6931471805599453,1.9459101490553132,2.302585092994046,7.422373700986824,0.6931471805599453,4.1791098288498105
10979.0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,37,4452,0,1,30,8,0,3.75,8,0.25,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.1972245773362196,1.6094379124341003,2.3978952727983707,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.0986122886681098,1.3862943611198906,0.0,3.4339872044851463,0.0,1.55814461804655
38620.0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,63,4828,0,2,318,11,0,28.90909090909091,5,0.09090909090909091,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,4.727387818712341,2.8903717578961645,3.8066624897703196,3.5553480614894135,3.1354942159291497,4.499809670330265,0.6931471805599453,1.0986122886681098,1.791759469228055,5.765191102784844,0.0,3.398162477967001
40548.0,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,56,5041,1,3,120,9,1,13.333333333333334,7,0.2222222222222222,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,4.709530201312334,0.0,1.791759469228055,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.6931471805599453,4.795790545596741,0.6931471805599453,2.662587827025453
46610.0,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,0,1,74,5022,2,3,302,17,1,17.764705882352942,10,0.35294117647058826,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4.574710978503383,2.5649493574615367,4.574710978503383,3.5263605246161616,3.1354942159291497,3.784189633918261,1.9459101490553132,1.6094379124341003,0.6931471805599453,5.713732805509369,0.6931471805599453,2.9319777587286286
68657.0,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0,80,4908,0,2,1196,18,0,66.44444444444444,10,0.05555555555555555,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,6.180016653652572,3.5553480614894135,6.156978985585555,4.787491742782046,4.23410650459726,3.1354942159291497,0.6931471805599453,1.3862943611198906,1.791759469228055,7.087573705557973,0.0,4.211304213723279
49389.0,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,75,4718,2,3,65,6,0,10.833333333333334,9,0.16666666666666666,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3.713572066704308,0.0,2.995732273553991,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.0,4.189654742026425,0.0,2.4709204078132605
67353.0,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,56,4594,1,3,913,28,0,32.607142857142854,7,0.17857142857142858,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.555356891810665,2.8903717578961645,5.0238805208462765,0.0,2.1972245773362196,3.58351893845611,1.791759469228055,1.791759469228055,1.9459101490553132,6.81783057145415,0.0,3.5147386294101755
23718.0,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,50,4714,1,3,81,9,0,9.0,10,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.9459101490553132,1.3862943611198906,2.70805020110221,2.772588722239781,2.0794415416798357,3.6109179126442243,1.3862943611198906,1.3862943611198906,0.6931471805599453,4.406719247264253,0.0,2.302585092994046
42429.0,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,53,4552,1,2,67,7,0,9.571428571428571,6,0.2857142857142857,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.02535169073515,0.0,1.9459101490553132,1.0986122886681098,0.0,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.6931471805599453,4.219507705176107,0.0,2.3581549441488563
48948.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,83,4927,0,1,902,24,2,37.583333333333336,13,0.08333333333333333,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.082218910376446,2.1972245773362196,5.332718793265369,5.081404364984463,3.912023005428146,3.7612001156935624,1.0986122886681098,2.0794415416798357,2.3978952727983707,6.805722553416985,1.0986122886681098,3.6528204042982337
80011.0,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,0,46,4840,1,3,1395,21,0,66.42857142857143,12,0.09523809523809523,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6.045005314036012,4.343805421853684,6.285998094508865,4.418840607796598,5.187385805840755,4.634728988229636,1.0986122886681098,2.1972245773362196,1.9459101490553132,7.241366283322318,0.0,4.211068836530242
20559.0,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,41,4888,1,3,53,7,0,7.571428571428571,10,0.2857142857142857,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.6390573296152584,0.6931471805599453,3.4011973816621555,1.3862943611198906,0.0,2.0794415416798357,1.0986122886681098,1.0986122886681098,0.0,3.9889840465642745,0.0,2.1484344131667874
21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,69,4966,1,3,22,4,0,5.5,5,0.25,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2.302585092994046,0.0,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,0.0,3.1354942159291497,0.0,1.8718021769015913
51381.5,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0,67,4650,0,1,186,9,0,20.666666666666668,3,0.1111111111111111,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.406719247264253,2.4849066497880004,3.9318256327243257,1.3862943611198906,1.0986122886681098,3.6888794541139363,0.6931471805599453,0.6931471805599453,1.3862943611198906,5.231108616854587,0.0,3.0757749812275277
7500.0,19,3,1,10,3,2,12,3,2,0,3,5,0,0,0,0,0,0,0,51,4684,1,3,31,8,0,3.875,7,0.375,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.3862943611198906,0.6931471805599453,2.3978952727983707,1.3862943611198906,1.0986122886681098,2.5649493574615367,1.3862943611198906,1.0986122886681098,0.0,3.4657359027997265,0.0,1.5841201044498106
79941.0,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,0,50,4415,0,1,984,16,0,61.5,3,0.0625,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.820281565605037,5.10594547390058,5.58724865840025,5.429345628954441,3.4339872044851463,5.1647859739235145,0.6931471805599453,1.0986122886681098,1.6094379124341003,6.892641641172089,0.0,4.135166556742356
7500.0,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0,1,30,5011,0,2,122,10,1,12.2,12,0.3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.3862943611198906,2.9444389791664403,2.70805020110221,2.772588722239781,3.1354942159291497,3.9318256327243257,1.3862943611198906,1.3862943611198906,0.6931471805599453,4.812184355372417,0.6931471805599453,2.580216829592325
41728.0,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,58,4815,1,3,55,5,0,11.0,12,0.2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.6390573296152584,1.9459101490553132,2.772588722239781,1.3862943611198906,1.791759469228055,2.6390573296152584,0.6931471805599453,1.0986122886681098,0.0,4.02535169073515,0.0,2.4849066497880004
51381.5,96,48,5,48,6,10,7,3,2,1,4,6,0,0,0,0,0,0,0,75,4593,3,4,124,10,0,12.4,8,0.3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.8918202981106265,1.791759469228055,3.8918202981106265,1.9459101490553132,2.3978952727983707,2.0794415416798357,1.3862943611198906,1.0986122886681098,0.6931471805599453,4.8283137373023015,0.0,2.5952547069568657
72550.0,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,0,72,5012,2,4,1319,28,0,47.107142857142854,13,0.32142857142857145,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.717804695023691,3.9318256327243257,5.762051382780177,3.9318256327243257,3.6635616461296463,3.6635616461296463,2.302585092994046,1.791759469228055,1.0986122886681098,7.1853870155804165,0.0,3.87343066623516
65486.0,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0,69,4462,1,2,507,17,0,29.823529411764707,6,0.058823529411764705,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,5.5053315359323625,2.995732273553991,4.836281906951478,3.6375861597263857,4.219507705176107,2.70805020110221,0.6931471805599453,1.6094379124341003,1.0986122886681098,6.230481447578482,0.0,3.4282783402648263
79143.0,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,0,62,5101,0,2,1693,29,0,58.37931034482759,9,0.034482758620689655,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,6.478509642208569,3.6375861597263857,6.660575149839686,3.332204510175204,5.123963979403259,3.4965075614664802,0.6931471805599453,1.9459101490553132,2.302585092994046,7.434847875211999,0.0,4.083945855001202
35790.0,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,49,4957,1,2,72,7,0,10.285714285714286,9,0.2857142857142857,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2.5649493574615367,1.9459101490553132,3.044522437723423,3.4339872044851463,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.0,4.290459441148391,0.0,2.423537703411708
82582.0,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,0,1,49,4436,0,1,1617,21,3,77.0,5,0.047619047619047616,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6.236369590203704,4.795790545596741,6.311734809152915,5.056245805348308,3.713572066704308,5.488937726156687,0.6931471805599453,1.6094379124341003,2.302585092994046,7.388946097618437,1.3862943611198906,4.356708826689592
66373.0,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,48,4796,2,4,606,23,0,26.347826086956523,7,0.30434782608695654,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.796057750765372,2.302585092994046,4.8283137373023015,2.5649493574615367,3.2188758248682006,4.700480365792417,2.0794415416798357,1.6094379124341003,1.0986122886681098,6.408528791059498,0.0,3.308637040771291
82384.0,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,0,1,71,5001,0,2,1957,27,2,72.48148148148148,4,0.037037037037037035,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,6.892641641172089,3.9512437185814275,6.07073772800249,5.198497031265826,4.795790545596741,5.25227342804663,0.6931471805599453,1.3862943611198906,2.3978952727983707,7.579678823090456,1.0986122886681098,4.297033421840489
70287.0,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,0,1,60,4867,0,1,1093,21,1,52.04761904761905,8,0.047619047619047616,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,5.69035945432406,3.58351893845611,6.180016653652572,4.804021044733257,4.795790545596741,3.713572066704308,0.6931471805599453,1.791759469228055,1.791759469228055,6.9975959829819265,0.6931471805599453,3.971189982763806
27938.0,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,38,4476,1,2,29,6,0,4.833333333333333,4,0.16666666666666666,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2.6390573296152584,0.0,2.1972245773362196,1.0986122886681098,0.6931471805599453,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,3.4011973816621555,0.0,1.7635885922613586
51381.5,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,44,4791,1,2,46,7,0,6.571428571428571,8,0.2857142857142857,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2.4849066497880004,1.3862943611198906,3.1354942159291497,1.0986122886681098,1.0986122886681098,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.0,3.8501476017100584,0.0,2.0243817644968085
55954.0,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,58,4532,1,3,518,19,0,27.263157894736842,15,0.15789473684210525,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.104793232414985,0.0,3.367295829986474,0.0,0.0,3.784189633918261,1.3862943611198906,2.1972245773362196,1.0986122886681098,6.251903883165888,0.0,3.3415591153424242
75777.0,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,1,44,4774,0,1,1438,21,3,68.47619047619048,4,0.047619047619047616,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,6.569481420414296,3.295836866004329,6.289715570908998,4.248495242049359,2.6390573296152584,4.394449154672439,0.6931471805599453,1.3862943611198906,1.9459101490553132,7.271703706887368,1.3862943611198906,4.240984110799363
66653.0,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,0,51,5074,2,4,612,22,0,27.818181818181817,7,0.18181818181818182,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,6.115892125483034,2.9444389791664403,4.634728988229636,2.833213344056216,2.9444389791664403,1.9459101490553132,1.6094379124341003,1.6094379124341003,1.0986122886681098,6.418364935936212,0.0,3.36100650107891
